start_date,id,left,mid,right
2015-05-19,1,0.05319148936170213,0.4050632911392405,0.8831168831168831
2015-06-20,1,0.06521739130434782,0.43037974683544306,0.8441558441558441
2015-06-26,1,0.08080808080808081,0.358695652173913,0.7888888888888889
2015-07-09,1,0.053763440860215055,0.4358974358974359,0.8192771084337349
2015-07-20,1,0.0851063829787234,0.47435897435897434,0.8588235294117647
2015-07-22,1,0.05154639175257732,0.4606741573033708,0.7872340425531915
2015-07-22,2,0.10101010101010101,0.425531914893617,0.75
2015-07-23,1,0.03225806451612903,0.4375,0.9058823529411765
2015-08-07,1,0.15217391304347827,0.4819277108433735,0.8505747126436781
2015-08-13,1,0.0707070707070707,0.4725274725274725,0.865979381443299
2015-08-20,1,0.052083333333333336,0.575,0.9101123595505618
2015-08-26,1,0.09278350515463918,0.45054945054945056,0.8404255319148937
2015-08-28,1,0.17708333333333334,0.5542168674698795,0.9058823529411765
2015-08-28,2,0.16666666666666666,0.5185185185185185,0.8928571428571429
2015-09-04,1,0.10101010101010101,0.4787234042553192,0.8947368421052632
2015-09-11,1,0.1348314606741573,0.52,0.8837209302325582
2015-09-17,1,0.0425531914893617,0.47619047619047616,0.8876404494382022
2015-09-24,1,0.10638297872340426,0.525,0.8735632183908046
2015-10-01,1,0.14893617021276595,0.6,0.896551724137931
2015-10-08,1,0.1111111111111111,0.5466666666666666,0.8651685393258427
2015-10-14,1,0.061855670103092786,0.5368421052631579,0.8695652173913043
2015-10-15,1,0.13978494623655913,0.5189873417721519,0.8705882352941177
2015-10-22,1,0.11956521739130435,0.5375,0.8620689655172413
2015-10-29,1,0.08080808080808081,0.4020618556701031,0.9052631578947369
2015-10-29,2,0.052083333333333336,0.5308641975308642,0.9101123595505618
2015-11-05,1,0.16483516483516483,0.5256410256410257,0.896551724137931
2015-11-13,1,0.13978494623655913,0.5128205128205128,0.9069767441860465
2015-11-15,1,0.061224489795918366,0.44565217391304346,0.9157894736842105
2015-11-16,1,0.14130434782608695,0.573170731707317,0.8681318681318682
2015-11-23,1,0.07142857142857142,0.45121951219512196,0.9213483146067416
2015-11-27,1,0.0707070707070707,0.5212765957446809,0.9042553191489362
2015-12-02,1,0.08333333333333333,0.5333333333333333,0.8977272727272727
2015-12-03,1,0.18888888888888888,0.4935064935064935,0.8876404494382022
2015-12-11,1,0.13043478260869565,0.5121951219512195,0.8604651162790697
2015-12-16,1,0.041666666666666664,0.4868421052631579,0.9111111111111111
2015-12-16,2,0.15053763440860216,0.5833333333333334,0.8604651162790697
2015-12-16,3,0.09574468085106383,0.5066666666666667,0.8275862068965517
2015-12-17,1,0.1134020618556701,0.5,0.9072164948453608
2016-01-08,1,0.16129032258064516,0.5443037974683544,0.8837209302325582
2016-01-14,1,0.14130434782608695,0.5443037974683544,0.8505747126436781
2016-01-21,1,0.06060606060606061,0.5222222222222223,0.9583333333333334
2016-02-02,1,0.07446808510638298,0.4146341463414634,0.898876404494382
2016-02-02,2,0.11578947368421053,0.5063291139240507,0.9058823529411765
2016-02-03,1,0.14130434782608695,0.5064935064935064,0.8571428571428571
2016-02-10,1,0.08695652173913043,0.4878048780487805,0.8876404494382022
2016-02-11,1,0.06382978723404255,0.6707317073170732,0.9101123595505618
2016-02-15,1,0.09574468085106383,0.47560975609756095,0.8977272727272727
2016-02-15,2,0.14285714285714285,0.5,0.8837209302325582
2016-02-24,1,0.07,0.4782608695652174,0.8762886597938144
2016-02-26,1,0.12087912087912088,0.5061728395061729,0.8876404494382022
2016-03-04,1,0.14130434782608695,0.47297297297297297,0.8414634146341463
2016-03-10,1,0.0967741935483871,0.5512820512820513,0.891566265060241
2016-03-11,1,0.0989010989010989,0.4805194805194805,0.8554216867469879
2016-03-16,1,0.053763440860215055,0.5063291139240507,0.898876404494382
2016-03-16,2,0.10227272727272728,0.4857142857142857,0.8588235294117647
2016-03-17,1,0.10638297872340426,0.4567901234567901,0.9
2016-03-17,2,0.05319148936170213,0.5063291139240507,0.8588235294117647
2016-03-17,3,0.12371134020618557,0.4578313253012048,0.875
2016-03-17,4,0.06060606060606061,0.46153846153846156,0.9
2016-03-18,1,0.10112359550561797,0.527027027027027,0.8571428571428571
2016-03-20,1,0.05154639175257732,0.5540540540540541,0.8588235294117647
2016-03-24,1,0.11827956989247312,0.4823529411764706,0.8620689655172413
2016-03-24,2,0.12359550561797752,0.4788732394366197,0.872093023255814
2016-03-26,1,0.031578947368421054,0.4166666666666667,0.9156626506024096
2016-03-28,1,0.08695652173913043,0.4605263157894737,0.8846153846153846
2016-03-29,1,0.07216494845360824,0.4823529411764706,0.8709677419354839
2016-04-01,1,0.11235955056179775,0.52,0.8470588235294118
2016-04-08,1,0.08333333333333333,0.39285714285714285,0.8817204301075269
2016-04-08,2,0.13043478260869565,0.4722222222222222,0.8837209302325582
2016-04-11,1,0.06451612903225806,0.4805194805194805,0.8817204301075269
2016-04-15,1,0.13333333333333333,0.47368421052631576,0.8433734939759037
2016-04-17,1,0.09473684210526316,0.5316455696202531,0.9090909090909091
2016-04-20,1,0.05263157894736842,0.4642857142857143,0.898876404494382
2016-04-20,2,0.14130434782608695,0.5342465753424658,0.8409090909090909
2016-04-22,1,0.09473684210526316,0.47560975609756095,0.8850574712643678
2016-04-22,2,0.0989010989010989,0.5633802816901409,0.9294117647058824
2016-04-26,1,0.12359550561797752,0.4805194805194805,0.8735632183908046
2016-04-28,1,0.050505050505050504,0.43956043956043955,0.875
2016-04-29,1,0.11956521739130435,0.5526315789473685,0.8953488372093024
2016-05-05,1,0.125,0.5211267605633803,0.8409090909090909
2016-05-06,1,0.05319148936170213,0.4533333333333333,0.9523809523809523
2016-05-06,2,0.10344827586206896,0.5081967213114754,0.9176470588235294
2016-05-06,3,0.0967741935483871,0.4864864864864865,0.9111111111111111
2016-05-07,1,0.12790697674418605,0.6885245901639344,0.8961038961038961
2016-05-11,1,0.12903225806451613,0.4533333333333333,0.8829787234042553
2016-05-11,2,0.14606741573033707,0.5492957746478874,0.8735632183908046
2016-05-13,1,0.053763440860215055,0.5,0.9340659340659341
2016-05-14,1,0.12048192771084337,0.6507936507936508,0.9230769230769231
2016-05-14,2,0.06741573033707865,0.6052631578947368,0.9213483146067416
2016-05-14,3,0.060240963855421686,0.6307692307692307,0.9166666666666666
2016-05-19,1,0.14772727272727273,0.6285714285714286,0.8863636363636364
2016-05-20,1,0.08888888888888889,0.5263157894736842,0.9651162790697675
2016-05-21,1,0.14634146341463414,0.5081967213114754,0.8860759493670886
2016-05-24,1,0.1348314606741573,0.5373134328358209,0.8876404494382022
2016-05-24,2,0.0625,0.5194805194805194,0.9555555555555556
2016-05-24,3,0.0449438202247191,0.5538461538461539,0.9540229885057471
2016-05-28,1,0.1111111111111111,0.6415094339622641,0.8902439024390244
2016-05-31,1,0.08695652173913043,0.5394736842105263,0.8604651162790697
2016-05-31,2,0.09195402298850575,0.509090909090909,0.975609756097561
2016-06-01,1,0.11235955056179775,0.5277777777777778,0.8888888888888888
2016-06-02,1,0.0967741935483871,0.49333333333333335,0.9302325581395349
2016-06-04,1,0.0975609756097561,0.532258064516129,0.8987341772151899
2016-06-05,1,0.09195402298850575,0.5384615384615384,0.9294117647058824
2016-06-05,2,0.0963855421686747,0.5925925925925926,0.9230769230769231
2016-06-08,1,0.09302325581395349,0.5076923076923077,0.8505747126436781
2016-06-08,2,0.07407407407407407,0.4909090909090909,0.8734177215189873
2016-06-09,1,0.06896551724137931,0.5138888888888888,0.9240506329113924
2016-06-09,2,0.07407407407407407,0.4915254237288136,0.9178082191780822
2016-06-11,1,0.0963855421686747,0.4807692307692308,0.918918918918919
2016-06-11,2,0.07692307692307693,0.5,0.927536231884058
2016-06-15,1,0.1111111111111111,0.5652173913043478,0.898876404494382
2016-06-15,2,0.10588235294117647,0.5862068965517241,0.9166666666666666
2016-06-15,3,0.06451612903225806,0.46835443037974683,0.9130434782608695
2016-06-15,4,0.06593406593406594,0.5079365079365079,0.9186046511627907
2016-06-16,1,0.0625,0.4939759036144578,0.9347826086956522
2016-06-16,2,0.05434782608695652,0.5151515151515151,0.9545454545454546
2016-06-17,1,0.05319148936170213,0.5,0.8977272727272727
2016-06-18,1,0.12195121951219512,0.5423728813559322,0.8941176470588236
2016-06-18,2,0.06521739130434782,0.5616438356164384,0.9523809523809523
2016-06-21,1,0.03260869565217391,0.5142857142857142,0.9333333333333333
2016-06-21,2,0.03488372093023256,0.5,0.9418604651162791
2016-06-24,1,0.07608695652173914,0.4861111111111111,0.9340659340659341
2016-06-24,2,0.09195402298850575,0.509090909090909,0.975609756097561
2016-06-24,3,0.047619047619047616,0.5666666666666667,0.9615384615384616
2016-06-24,4,0.1111111111111111,0.5147058823529411,0.8876404494382022
2016-06-24,5,0.10465116279069768,0.5454545454545454,0.9047619047619048
2016-06-25,1,0.08536585365853659,0.5964912280701754,0.9090909090909091
2016-06-25,2,0.08536585365853659,0.64,0.8846153846153846
2016-06-26,1,0.07526881720430108,0.5066666666666667,0.9010989010989011
2016-06-26,2,0.05813953488372093,0.5172413793103449,0.9487179487179487
2016-06-26,3,0.06741573033707865,0.5571428571428572,0.8809523809523809
2016-06-26,4,0.05952380952380952,0.5606060606060606,0.9102564102564102
2016-06-27,1,0.10869565217391304,0.47297297297297297,0.9222222222222223
2016-06-27,2,0.12244897959183673,0.4642857142857143,0.9139784946236559
2016-06-30,1,0.14772727272727273,0.5076923076923077,0.8876404494382022
2016-06-30,2,0.13253012048192772,0.5185185185185185,0.8941176470588236
2016-07-01,1,0.06818181818181818,0.5238095238095238,0.9146341463414634
2016-07-02,1,0.07142857142857142,0.5,0.8641975308641975
2016-07-02,2,0.075,0.47619047619047616,0.8780487804878049
2016-07-02,3,0.125,0.48484848484848486,0.927710843373494
2016-07-05,1,0.07777777777777778,0.4782608695652174,0.9340659340659341
2016-07-05,2,0.06976744186046512,0.48214285714285715,0.9176470588235294
2016-07-08,1,0.12087912087912088,0.5507246376811594,0.8977272727272727
2016-07-08,2,0.09411764705882353,0.5614035087719298,0.9036144578313253
2016-07-09,1,0.06896551724137931,0.5161290322580645,0.9759036144578314
2016-07-12,1,0.07777777777777778,0.5333333333333333,0.9438202247191011
2016-07-13,1,0.07291666666666667,0.4418604651162791,0.9893617021276596
2016-07-13,2,0.056818181818181816,0.47619047619047616,0.9770114942528736
2016-07-14,1,0.053763440860215055,0.5633802816901409,0.9101123595505618
2016-07-14,2,0.09090909090909091,0.5846153846153846,0.9186046511627907
2016-07-14,3,0.08333333333333333,0.5925925925925926,0.9135802469135802
2016-07-15,1,0.08333333333333333,0.49230769230769234,0.9651162790697675
2016-07-16,1,0.11627906976744186,0.6875,0.9024390243902439
2016-07-16,2,0.10843373493975904,0.6956521739130435,0.9102564102564102
2016-07-17,1,0.03409090909090909,0.6071428571428571,0.9166666666666666
2016-07-21,1,0.03333333333333333,0.4852941176470588,0.9444444444444444
2016-07-22,1,0.10227272727272728,0.5409836065573771,0.9659090909090909
2016-07-22,2,0.11578947368421053,0.5512820512820513,0.9318181818181818
2016-07-22,3,0.11235955056179775,0.5441176470588235,0.9310344827586207
2016-07-22,4,0.07368421052631578,0.5747126436781609,0.9183673469387755
2016-07-22,5,0.07865168539325842,0.625,0.9333333333333333
2016-07-22,6,0.1,0.5714285714285714,0.9239130434782609
2016-07-22,7,0.09411764705882353,0.5689655172413793,0.9318181818181818
2016-07-23,1,0.06896551724137931,0.59375,0.9285714285714286
2016-07-25,1,0.10227272727272728,0.46,0.922077922077922
2016-07-29,1,0.09375,0.4864864864864865,0.9213483146067416
2016-07-29,2,0.07777777777777778,0.5344827586206896,0.9390243902439024
2016-07-29,3,0.05555555555555555,0.5806451612903226,0.9186046511627907
2016-07-29,4,0.030303030303030304,0.45054945054945056,0.9175257731958762
2016-07-29,5,0.021739130434782608,0.4852941176470588,0.9176470588235294
2016-07-29,6,0.10416666666666667,0.5064935064935064,0.8617021276595744
2016-07-29,7,0.10869565217391304,0.5072463768115942,0.896551724137931
2016-07-29,8,0.11827956989247312,0.5428571428571428,0.896551724137931
2016-07-29,9,0.10112359550561797,0.5423728813559322,0.891566265060241
2016-07-29,10,0.09782608695652174,0.5454545454545454,0.9080459770114943
2016-07-29,11,0.08490566037735849,0.5227272727272727,0.8958333333333334
2016-07-30,1,0.1,0.5,0.9156626506024096
2016-07-30,2,0.11363636363636363,0.5454545454545454,0.9125
2016-07-30,3,0.05813953488372093,0.5230769230769231,0.9512195121951219
2016-07-31,1,0.05434782608695652,0.5540540540540541,0.8666666666666667
2016-07-31,2,0.047058823529411764,0.546875,0.8902439024390244
2016-08-01,1,0.03225806451612903,0.45588235294117646,0.9294117647058824
2016-08-01,2,0.03296703296703297,0.45614035087719296,0.9397590361445783
2016-08-04,1,0.07777777777777778,0.5,0.8850574712643678
2016-08-04,2,0.07058823529411765,0.5094339622641509,0.9012345679012346
2016-08-06,1,0.08333333333333333,0.5454545454545454,0.9302325581395349
2016-08-06,2,0.07317073170731707,0.5714285714285714,0.9397590361445783
2016-08-06,3,0.03333333333333333,0.5625,0.9156626506024096
2016-08-09,1,0.1276595744680851,0.5362318840579711,0.8705882352941177
2016-08-11,1,0.08791208791208792,0.5,0.8953488372093024
2016-08-11,2,0.08235294117647059,0.5294117647058824,0.8987341772151899
2016-08-13,1,0.06818181818181818,0.6491228070175439,0.935064935064935
2016-08-13,2,0.07058823529411765,0.6607142857142857,0.9466666666666667
2016-08-14,1,0.06741573033707865,0.4918032786885246,0.9493670886075949
2016-08-15,1,0.1348314606741573,0.5671641791044776,0.8414634146341463
2016-08-17,1,0.0425531914893617,0.5529411764705883,0.9101123595505618
2016-08-18,1,0.041666666666666664,0.47126436781609193,0.875
2016-08-18,2,0.043478260869565216,0.5074626865671642,0.8901098901098901
2016-08-18,3,0.07526881720430108,0.5230769230769231,0.9
2016-08-19,1,0.05747126436781609,0.45714285714285713,0.9767441860465116
2016-08-20,1,0.07954545454545454,0.6296296296296297,0.9240506329113924
2016-08-20,2,0.0975609756097561,0.6296296296296297,0.9375
2016-08-23,1,0.09195402298850575,0.5333333333333333,0.8636363636363636
2016-08-24,1,0.06315789473684211,0.4625,0.9239130434782609
2016-08-24,2,0.03571428571428571,0.4666666666666667,0.9176470588235294
2016-08-24,3,0.07777777777777778,0.4927536231884058,0.9
2016-08-24,4,0.06976744186046512,0.5263157894736842,0.9176470588235294
2016-08-25,1,0.12222222222222222,0.625,0.9397590361445783
2016-08-25,2,0.12359550561797752,0.64,0.9382716049382716
2016-08-26,1,0.05434782608695652,0.5365853658536586,0.9347826086956522
2016-08-26,2,0.05434782608695652,0.5365853658536586,0.9347826086956522
2016-08-26,3,0.06741573033707865,0.5714285714285714,0.9418604651162791
2016-08-26,4,0.06741573033707865,0.5714285714285714,0.9418604651162791
2016-08-26,5,0.08641975308641975,0.5362318840579711,0.8837209302325582
2016-08-26,6,0.10638297872340426,0.5232558139534884,0.8924731182795699
2016-08-27,1,0.056179775280898875,0.48484848484848486,0.9397590361445783
2016-08-28,1,0.06896551724137931,0.59375,0.9024390243902439
2016-08-28,2,0.07368421052631578,0.5324675324675324,0.8586956521739131
2016-08-29,1,0.17045454545454544,0.5625,0.8554216867469879
2016-08-31,1,0.03260869565217391,0.6,0.9340659340659341
2016-09-01,1,0.11363636363636363,0.48936170212765956,0.926829268292683
2016-09-01,2,0.10344827586206896,0.48936170212765956,0.926829268292683
2016-09-01,3,0.03225806451612903,0.3717948717948718,0.968421052631579
2016-09-01,4,0.04,0.5978260869565217,0.96875
2016-09-01,5,0.08695652173913043,0.515625,0.9101123595505618
2016-09-01,6,0.08235294117647059,0.5192307692307693,0.927710843373494
2016-09-04,1,0.11363636363636363,0.4696969696969697,0.975609756097561
2016-09-06,1,0.11702127659574468,0.5657894736842105,0.9333333333333333
2016-09-06,2,0.11235955056179775,0.5737704918032787,0.9294117647058824
2016-09-06,3,0.10344827586206896,0.5068493150684932,0.872093023255814
2016-09-08,1,0.041666666666666664,0.5294117647058824,0.8958333333333334
2016-09-08,2,0.03296703296703297,0.5671641791044776,0.9213483146067416
2016-09-08,3,0.09195402298850575,0.5769230769230769,0.9186046511627907
2016-09-08,4,0.09302325581395349,0.5849056603773585,0.9285714285714286
2016-09-09,1,0.09375,0.5185185185185185,0.9239130434782609
2016-09-09,2,0.08888888888888889,0.5342465753424658,0.9431818181818182
2016-09-10,1,0.06593406593406594,0.4788732394366197,0.9325842696629213
2016-09-11,1,0.05813953488372093,0.5373134328358209,0.9302325581395349
2016-09-11,2,0.05319148936170213,0.5783132530120482,0.925531914893617
2016-09-12,1,0.17777777777777778,0.5294117647058824,0.8837209302325582
2016-09-15,1,0.04081632653061224,0.48717948717948717,0.925531914893617
2016-09-15,2,0.03260869565217391,0.48484848484848486,0.9347826086956522
2016-09-15,3,0.06818181818181818,0.4696969696969697,0.9512195121951219
2016-09-15,4,0.056179775280898875,0.6730769230769231,0.9259259259259259
2016-09-15,5,0.058823529411764705,0.7090909090909091,0.925
2016-09-15,6,0.08602150537634409,0.5131578947368421,0.9239130434782609
2016-09-15,7,0.09090909090909091,0.5441176470588235,0.9425287356321839
2016-09-17,1,0.07368421052631578,0.5411764705882353,0.9021739130434783
2016-09-18,1,0.06666666666666667,0.6266666666666667,0.9101123595505618
2016-09-18,2,0.0898876404494382,0.5588235294117647,0.9146341463414634
2016-09-20,1,0.15730337078651685,0.625,0.8837209302325582
2016-09-22,1,0.07692307692307693,0.5918367346938775,0.9069767441860465
2016-09-22,2,0.07865168539325842,0.574468085106383,0.926829268292683
2016-09-22,3,0.0625,0.5454545454545454,0.945054945054945
2016-09-22,4,0.061855670103092786,0.5222222222222223,0.9375
2016-09-22,5,0.10989010989010989,0.4936708860759494,0.9318181818181818
2016-09-22,6,0.10416666666666667,0.47058823529411764,0.9263157894736842
2016-09-22,7,0.08695652173913043,0.5540540540540541,0.9111111111111111
2016-09-22,8,0.08045977011494253,0.603448275862069,0.9294117647058824
2016-09-26,1,0.11235955056179775,0.5909090909090909,0.8586956521739131
2016-09-26,2,0.0851063829787234,0.5555555555555556,0.9111111111111111
2016-09-26,3,0.07865168539325842,0.5901639344262295,0.9166666666666666
2016-09-27,1,0.1,0.5882352941176471,0.8695652173913043
2016-09-27,2,0.03488372093023256,0.5857142857142857,0.9204545454545454
2016-09-27,3,0.041666666666666664,0.569620253164557,0.90625
2016-09-27,4,0.12359550561797752,0.47058823529411764,0.9111111111111111
2016-09-27,5,0.12371134020618557,0.47619047619047616,0.9081632653061225
2016-09-27,6,0.05813953488372093,0.6206896551724138,0.9176470588235294
2016-09-28,1,0.10112359550561797,0.5428571428571428,0.8764044943820225
2016-09-28,2,0.061224489795918366,0.47619047619047616,0.898876404494382
2016-09-28,3,0.052083333333333336,0.5119047619047619,0.9263157894736842
2016-09-28,4,0.054945054945054944,0.527027027027027,0.9333333333333333
2016-09-28,5,0.052083333333333336,0.4567901234567901,0.925531914893617
2016-09-28,6,0.050505050505050504,0.45161290322580644,0.9081632653061225
2016-09-29,1,0.1348314606741573,0.5416666666666666,0.8837209302325582
2016-09-29,2,0.07692307692307693,0.6444444444444445,0.8705882352941177
2016-09-29,3,0.07954545454545454,0.6222222222222222,0.8888888888888888
2016-09-30,1,0.09574468085106383,0.5294117647058824,0.9090909090909091
2016-09-30,2,0.1,0.5454545454545454,0.9166666666666666
2016-10-01,1,0.08695652173913043,0.5070422535211268,0.9444444444444444
2016-10-01,2,0.08333333333333333,0.5,0.9278350515463918
2016-10-02,1,0.14444444444444443,0.5492957746478874,0.8863636363636364
2016-10-03,1,0.03333333333333333,0.527027027027027,0.9545454545454546
2016-10-03,2,0.042105263157894736,0.5121951219512195,0.9157894736842105
2016-10-03,3,0.16304347826086957,0.5882352941176471,0.8651685393258427
2016-10-04,1,0.1276595744680851,0.5857142857142857,0.8539325842696629
2016-10-05,1,0.10752688172043011,0.5441176470588235,0.8160919540229885
2016-10-05,2,0.03260869565217391,0.41025641025641024,0.9456521739130435
2016-10-05,3,0.04040404040404041,0.39361702127659576,0.9479166666666666
2016-10-06,1,0.10227272727272728,0.5714285714285714,0.9058823529411765
2016-10-06,2,0.11235955056179775,0.5740740740740741,0.9058823529411765
2016-10-06,3,0.12087912087912088,0.5735294117647058,0.8023255813953488
2016-10-07,1,0.06451612903225806,0.49295774647887325,0.9642857142857143
2016-10-07,2,0.061855670103092786,0.5238095238095238,0.9456521739130435
2016-10-08,1,0.05434782608695652,0.484375,0.9204545454545454
2016-10-08,2,0.06382978723404255,0.5128205128205128,0.9176470588235294
2016-10-08,3,0.05434782608695652,0.5384615384615384,0.9135802469135802
2016-10-09,1,0.12359550561797752,0.5588235294117647,0.8160919540229885
2016-10-10,1,0.05813953488372093,0.5,0.9302325581395349
2016-10-10,2,0.07608695652173914,0.47560975609756095,0.9021739130434783
2016-10-10,3,0.16483516483516483,0.5833333333333334,0.8522727272727273
2016-10-10,4,0.05434782608695652,0.49206349206349204,0.9024390243902439
2016-10-10,5,0.09574468085106383,0.5135135135135135,0.9021739130434783
2016-10-10,6,0.0898876404494382,0.5396825396825397,0.9166666666666666
2016-10-11,1,0.053763440860215055,0.5,0.8522727272727273
2016-10-11,2,0.17391304347826086,0.5428571428571428,0.8953488372093024
2016-10-12,1,0.05154639175257732,0.4642857142857143,0.9
2016-10-12,2,0.05319148936170213,0.4864864864864865,0.9058823529411765
2016-10-12,3,0.1702127659574468,0.5072463768115942,0.8809523809523809
2016-10-13,1,0.07142857142857142,0.6027397260273972,0.9318181818181818
2016-10-13,2,0.09090909090909091,0.6190476190476191,0.9176470588235294
2016-10-13,3,0.09302325581395349,0.5964912280701754,0.9058823529411765
2016-10-13,4,0.16129032258064516,0.5151515151515151,0.8837209302325582
2016-10-13,5,0.08695652173913043,0.5131578947368421,0.9111111111111111
2016-10-13,6,0.06896551724137931,0.5,0.9285714285714286
2016-10-14,1,0.041237113402061855,0.4935064935064935,0.9340659340659341
2016-10-15,1,0.07777777777777778,0.5362318840579711,0.9642857142857143
2016-10-15,2,0.0851063829787234,0.5180722891566265,0.956989247311828
2016-10-15,3,0.03333333333333333,0.5507246376811594,0.9411764705882353
2016-10-15,4,0.041666666666666664,0.5308641975308642,0.9230769230769231
2016-10-16,1,0.13043478260869565,0.5671641791044776,0.8777777777777778
2016-10-17,1,0.043010752688172046,0.5056179775280899,0.8901098901098901
2016-10-17,2,0.042105263157894736,0.525,0.9195402298850575
2016-10-17,3,0.041237113402061855,0.5444444444444444,0.8958333333333334
2016-10-19,1,0.0851063829787234,0.4583333333333333,0.9213483146067416
2016-10-19,2,0.08695652173913043,0.46551724137931033,0.9285714285714286
2016-10-20,1,0.031578947368421054,0.4935064935064935,0.9120879120879121
2016-10-20,2,0.043010752688172046,0.49295774647887325,0.9090909090909091
2016-10-20,3,0.07777777777777778,0.4716981132075472,0.925
2016-10-20,4,0.07954545454545454,0.509090909090909,0.9156626506024096
2016-10-20,5,0.061855670103092786,0.5232558139534884,0.9375
2016-10-20,6,0.061224489795918366,0.532608695652174,0.9285714285714286
2016-10-20,7,0.10989010989010989,0.5294117647058824,0.8791208791208791
2016-10-22,1,0.042105263157894736,0.5921052631578947,0.9213483146067416
2016-10-22,2,0.06060606060606061,0.5888888888888889,0.9052631578947369
2016-10-22,3,0.08791208791208792,0.5942028985507246,0.9310344827586207
2016-10-22,4,0.08333333333333333,0.5487804878048781,0.9139784946236559
2016-10-28,1,0.08421052631578947,0.5411764705882353,0.9120879120879121
2016-10-28,2,0.07777777777777778,0.525,0.9204545454545454
2016-10-29,1,0.07608695652173914,0.6,0.9
2016-10-29,2,0.06666666666666667,0.5964912280701754,0.896551724137931
2016-10-29,3,0.06382978723404255,0.5064935064935064,0.9148936170212766
2016-10-29,4,0.05813953488372093,0.49230769230769234,0.9318181818181818
2016-10-30,1,0.05263157894736842,0.6455696202531646,0.9468085106382979
2016-10-30,2,0.061855670103092786,0.6162790697674418,0.9278350515463918
2016-10-31,1,0.07777777777777778,0.5272727272727272,0.9431818181818182
2016-10-31,2,0.07865168539325842,0.5283018867924528,0.9318181818181818
2016-11-01,1,0.1276595744680851,0.6506024096385542,0.8494623655913979
2016-11-01,2,0.07216494845360824,0.5189873417721519,0.968421052631579
2016-11-01,3,0.07291666666666667,0.5416666666666666,0.9787234042553191
2016-11-01,4,0.0425531914893617,0.5540540540540541,0.9444444444444444
2016-11-01,5,0.061224489795918366,0.5443037974683544,0.9354838709677419
2016-11-02,1,0.07692307692307693,0.4528301886792453,0.9310344827586207
2016-11-02,2,0.07954545454545454,0.46153846153846156,0.9310344827586207
2016-11-02,3,0.07368421052631578,0.5060240963855421,0.9347826086956522
2016-11-02,4,0.06593406593406594,0.5128205128205128,0.9333333333333333
2016-11-03,1,0.042105263157894736,0.5384615384615384,0.9052631578947369
2016-11-03,2,0.0425531914893617,0.5375,0.9139784946236559
2016-11-04,1,0.06315789473684211,0.4691358024691358,0.9213483146067416
2016-11-04,2,0.0625,0.5866666666666667,0.9545454545454546
2016-11-04,3,0.061855670103092786,0.5632183908045977,0.9361702127659575
2016-11-04,4,0.06521739130434782,0.5365853658536586,0.9444444444444444
2016-11-04,5,0.08421052631578947,0.5492957746478874,0.9042553191489362
